address	0.000070	0.001359
alone	0.000000	0.000109
along	0.000000	0.000218
benson	0.000000	0.000054
hurtling	0.000000	0.000054
impacted	0.000070	0.000000
funded	0.000070	0.000000
absenteeism	0.000000	0.000054
myers	0.000070	0.000000
love	0.000070	0.000054
pentium	0.000000	0.000054
ipp	0.000141	0.000000
relating	0.000141	0.000000
working	0.000352	0.000272
angry	0.000070	0.000000
explicitly	0.000000	0.000054
wondering	0.000000	0.000054
scope	0.000141	0.000000
introducing	0.000000	0.000054
afford	0.000000	0.000054
thompson	0.000070	0.000000
visual	0.000000	0.000054
davis'end	0.000070	0.000000
valued	0.000070	0.000000
originally	0.000070	0.000000
zolam	0.000000	0.000109
believes	0.000070	0.000000
believed	0.000141	0.000000
remitted	0.000000	0.000054
awesome	0.000070	0.000000
234	0.000000	0.000054
bgmlm	0.000000	0.000054
230	0.000000	0.000054
agendas	0.000070	0.000000
divided	0.000070	0.000000
thanking	0.000070	0.000054
25711	0.000000	0.000109
coleman	0.000070	0.000000
explorer	0.000000	0.000163
spot	0.000281	0.000054
unclaimed	0.000000	0.000054
date	0.000281	0.000054
such	0.000211	0.000326
waggons	0.000000	0.000054
stress	0.000000	0.000272
surfing	0.000000	0.000054
natural	0.000422	0.000054
ss	0.000000	0.000054
sr	0.000000	0.000054
sp	0.000000	0.000054
st	0.000141	0.000054
so	0.001688	0.001903
sc	0.000000	0.000272
sa	0.000281	0.000000
pulled	0.000070	0.000000
webpage	0.000000	0.000218
feature	0.000000	0.000054
course	0.000000	0.000544
engageenergy	0.000070	0.000000
tejones	0.000141	0.000000
jim	0.000070	0.000109
decreases	0.000070	0.000000
suspicion	0.000000	0.000054
932	0.000000	0.000109
troubled	0.000000	0.000054
hemingway	0.000000	0.000054
instantly	0.000000	0.000109
matches	0.000000	0.000218
origination	0.000070	0.000000
aeopublishing	0.000000	0.001577
insomnia	0.000000	0.000054
subscribers	0.000000	0.000054
quarter	0.000000	0.000054
stalling	0.000000	0.000054
revised	0.000141	0.000000
breakthrough	0.000070	0.000000
sponsor	0.000000	0.000218
entering	0.000000	0.000109
793	0.000070	0.000000
9381	0.000000	0.000054
ilug	0.000000	0.000163
sibilant	0.000000	0.000054
internet	0.000000	0.001631
formula	0.000141	0.000000
'rsbaker	0.000070	0.000000
ckgby	0.000000	0.000054
undercollection	0.000281	0.000000
million	0.000000	0.000816
possibility	0.000141	0.000109
quite	0.000211	0.000054
mime	0.000000	0.000054
grandma	0.000000	0.000054
remainder	0.000141	0.000000
marla	0.000070	0.000000
training	0.000563	0.000054
bulleted	0.000000	0.000109
dunns	0.000070	0.000000
routes	0.000000	0.000054
emotion	0.000000	0.000054
saving	0.000000	0.000109
8507	0.000000	0.000054
spoken	0.000141	0.000000
kollaros	0.000070	0.000000
one	0.000774	0.003045
submit	0.000070	0.000489
vote	0.000000	0.000381
open	0.000352	0.000109
city	0.000000	0.000272
'wisew	0.000070	0.000000
2	0.001758	0.002991
draft	0.000070	0.000054
williams	0.000492	0.000000
tuneful	0.000000	0.000054
michelago	0.000000	0.000109
ridiculous	0.000000	0.000054
surged	0.000000	0.000054
future	0.000281	0.000489
individualized	0.000211	0.000000
damned	0.000000	0.000054
addressing	0.000070	0.000000
illness	0.000000	0.000054
san	0.000281	0.000000
sam	0.000211	0.000000
turned	0.000000	0.000054
argument	0.000141	0.000000
prestigious	0.000000	0.000054
say	0.000141	0.000218
allen	0.000281	0.000054
turner	0.000070	0.000109
sap	0.001125	0.000000
saw	0.000070	0.000000
sat	0.000070	0.000000
aside	0.000000	0.000163
instructed	0.000000	0.000163
note	0.000211	0.000326
intends	0.000141	0.000000
take	0.000492	0.000653
gibner	0.000563	0.000000
destroy	0.000070	0.000000
mayes	0.000070	0.000000
printer	0.001617	0.000000
opposite	0.000000	0.000054
otc's	0.000070	0.000000
pages	0.000000	0.000489
lawn	0.000070	0.000109
eprm	0.000070	0.000000
average	0.000000	0.000218
drive	0.000000	0.000109
crooked	0.000000	0.000054
bade	0.000000	0.000054
axe	0.000000	0.000054
salt	0.000000	0.000054
sylg	0.000000	0.000054
merchandisethat	0.000000	0.000054
aggressive	0.000000	0.000054
slow	0.000211	0.000000
transact	0.000070	0.000000
tears	0.000000	0.000054
going	0.001055	0.000653
assistant	0.000141	0.000000
platte	0.000000	0.000054
settingt	0.000000	0.000054
krishna	0.000070	0.000000
resource	0.000141	0.000163
bombs	0.000000	0.000163
uncover	0.000000	0.000054
steve's	0.000070	0.000000
morayt	0.000000	0.000054
surgery	0.000000	0.000054
harvey	0.000281	0.000000
representatives	0.000070	0.000054
sponsorship	0.000000	0.000489
listinfo	0.000000	0.000109
testimonials	0.000000	0.000109
screen	0.000000	0.000054
westerngas	0.000070	0.000000
spare	0.000070	0.000000
______________________________________________________your	0.000000	0.000054
spark	0.000141	0.000000
fit	0.000000	0.000109
many	0.000211	0.001142
symaantec	0.000000	0.000054
s	0.001899	0.000707
expended	0.000070	0.000000
3000	0.000000	0.000109
ante	0.000000	0.000054
suppressant	0.000000	0.000054
stretch	0.000141	0.000054
west	0.000141	0.000163
locally	0.000000	0.000054
vacation	0.000070	0.000054
breath	0.000000	0.000272
wants	0.000070	0.000054
enable	0.000000	0.000163
gist	0.000141	0.000000
thousand	0.000000	0.000109
persist	0.000070	0.000000
antivirus	0.000000	0.000054
'dmao	0.000070	0.000000
davis'attempt	0.000070	0.000000
consultant	0.000000	0.000163
engineering	0.000141	0.000000
fiducial	0.000000	0.000054
situation	0.000000	0.000218
spotlight	0.000000	0.000054
ascii	0.000000	0.000054
fame	0.000000	0.000163
expenditures	0.000070	0.000000
31615304791	0.000000	0.000054
'travis	0.000070	0.000000
95394	0.000070	0.000000
visually	0.000000	0.000054
thousainds	0.000000	0.000054
cheers	0.000000	0.000054
harris	0.000141	0.000000
advertisement	0.000000	0.000218
wpd	0.000141	0.000000
321	0.000000	0.000054
renewable	0.000141	0.000000
costs	0.000070	0.000054
summer	0.000000	0.000272
212	0.000211	0.000000
213	0.000070	0.000000
being	0.000703	0.000218
rest	0.000000	0.000272
weekly	0.000070	0.000163
instrument	0.000000	0.000054
around	0.000281	0.000109
assemblyman	0.000211	0.000000
traffic	0.000000	0.000544
world	0.000000	0.000544
postal	0.000000	0.000054
discarded	0.000000	0.000163
epcm	0.000000	0.000109
couldn't	0.000000	0.000054
lobster	0.000000	0.000054
tithable	0.000000	0.000054
adrianbold	0.000000	0.000109
noon	0.000070	0.000000
refer	0.000000	0.000109
scientific	0.000000	0.000054
power	0.001547	0.000109
retains	0.000211	0.000000
leadership	0.000914	0.000000
package	0.000281	0.000000
industry	0.000070	0.000435
howard	0.000984	0.000000
favorite	0.000000	0.000381
newsboy	0.000000	0.000109
neighbor	0.000000	0.000054
act	0.000141	0.000272
johnston	0.000141	0.000000
luck	0.000141	0.000000
burning	0.000000	0.000109
'prez	0.000070	0.000000
image	0.000000	0.000489
parties	0.000000	0.000163
her	0.000703	0.000109
philadelphia	0.000070	0.000000
brazilian	0.000281	0.000000
freepicklotto	0.000000	0.000109
complete	0.000000	0.000218
with	0.005977	0.006036
buying	0.000070	0.000000
abused	0.000000	0.000054
pull	0.000281	0.000054
rush	0.000000	0.000054
site	0.000352	0.002991
politically	0.000070	0.000000
trips	0.000000	0.000054
glenda	0.000000	0.000054
detailed	0.000070	0.000163
engine	0.000000	0.000163
ab	0.000352	0.000000
ad	0.000000	0.001686
johnny	0.000000	0.000109
exhausted	0.000000	0.000054
ah	0.000070	0.000000
am	0.004711	0.001033
al	0.000000	0.000109
an	0.002110	0.002501
as	0.004852	0.003698
at	0.004430	0.004513
sitara	0.000211	0.000000
watched	0.000070	0.000000
attatched	0.000141	0.000000
managing	0.000000	0.000054
coreldraw	0.000000	0.000109
eworld	0.000000	0.000218
gifts	0.000141	0.000000
herbs	0.000070	0.000000
terry	0.000000	0.000054
resell	0.000000	0.000054
tricky	0.000000	0.000054
cpm	0.000000	0.000326
having	0.000352	0.000054
mass	0.000070	0.000109
original	0.000070	0.000109
externally	0.000000	0.000054
consider	0.000211	0.000054
riedel	0.000070	0.000000
beware	0.000000	0.000054
causey	0.000492	0.000000
careful	0.000000	0.000054
tx	0.000141	0.000054
tw	0.000070	0.000000
tr	0.000000	0.000109
to	0.027987	0.030125
tm	0.000000	0.000054
chewing	0.000000	0.000109
th	0.000844	0.000109
pilot	0.000422	0.000000
ghana	0.000000	0.000109
paying	0.000211	0.000000
returned	0.000000	0.000109
146907159	0.000070	0.000000
plushy	0.000000	0.000054
'mcclankg	0.000070	0.000000
cobalt	0.000000	0.000054
condition	0.000000	0.000109
joined	0.000211	0.000000
large	0.000000	0.000435
sang	0.000000	0.000054
sand	0.000000	0.000054
small	0.000070	0.000109
paso	0.000141	0.000000
past	0.000141	0.000054
pass	0.000070	0.000054
investment	0.000352	0.000598
richard	0.000141	0.000000
forestall	0.000000	0.000054
section	0.000070	0.000163
tanya	0.000281	0.000000
method	0.000070	0.000000
full	0.000211	0.001359
hash	0.000000	0.000054
hours	0.001195	0.000489
9489	0.000000	0.000054
australiasds	0.000000	0.000054
resourcestocks	0.000000	0.000054
concluding	0.000000	0.000054
november	0.000211	0.000000
compliance	0.000070	0.000000
experience	0.001055	0.000109
prior	0.000563	0.000000
pick	0.000141	0.000054
action	0.000000	0.000054
vic	0.000000	0.000109
via	0.000422	0.000381
followed	0.000000	0.000109
attendance	0.000141	0.000000
freese	0.000070	0.000000
6	0.000774	0.000707
more	0.001125	0.002610
door	0.000141	0.000163
company	0.000492	0.000707
bank's	0.000000	0.000054
krill	0.000070	0.000000
keeping	0.000000	0.000218
kaminski	0.000774	0.000000
phillip	0.000070	0.000000
resources	0.001125	0.000381
learn	0.000211	0.000054
facelift	0.000000	0.000054
chairing	0.000070	0.000000
male	0.000000	0.000163
prompt	0.000000	0.000054
impacts	0.000070	0.000000
stated	0.000141	0.000000
rodriguez	0.000141	0.000000
suggestions	0.000000	0.000272
accept	0.000000	0.000163
states	0.000070	0.000163
net's	0.000000	0.000054
prbolem	0.000000	0.000054
sense	0.000070	0.000109
station	0.000000	0.000109
huge	0.000000	0.000109
respective	0.000141	0.000000
imminent	0.000070	0.000000
timotheus	0.000000	0.000054
dismissed	0.000070	0.000000
plant	0.000070	0.000054
plans	0.000141	0.000000
brett	0.000211	0.000000
flutter	0.000000	0.000054
refuse	0.000000	0.000054
pinnamaneni	0.000281	0.000000
fundamental	0.000141	0.000000
geographic	0.000281	0.000000
'reason	0.000070	0.000000
barnard	0.000070	0.000000
incessantly	0.000000	0.000054
tramadol	0.000000	0.000109
trade	0.000211	0.001196
paper	0.000211	0.000000
scott	0.000141	0.000000
cashpromotions	0.000000	0.000218
brim	0.000000	0.000054
replies	0.000000	0.000163
27049	0.000141	0.000000
its	0.000774	0.000870
solmonson	0.000070	0.000000
rapidly	0.000000	0.000054
info'and	0.000000	0.000054
deeds	0.000000	0.000109
alli	0.000070	0.000000
bypass	0.000000	0.000054
travelling	0.000000	0.000054
villarreal	0.000070	0.000000
fior	0.000000	0.000109
oconan	0.000000	0.000109
odin	0.000000	0.000109
always	0.000000	0.000544
yearno	0.000000	0.000054
courses	0.000070	0.000000
found	0.000070	0.000272
week	0.001266	0.001088
reduce	0.000000	0.000054
operation	0.000000	0.000054
really	0.000211	0.000218
ftp	0.000070	0.000000
smaller'	0.000000	0.000054
missed	0.000070	0.000054
research	0.000352	0.000000
occurs	0.000070	0.000000
chumming	0.000000	0.000054
imaging	0.000070	0.000000
murmur	0.000000	0.000054
imagine	0.000000	0.000054
trevino	0.000281	0.000000
director	0.000141	0.000218
owners	0.000000	0.000109
devoid	0.000000	0.000054
2575	0.000000	0.000218
offsite	0.000141	0.000000
w	0.000492	0.000272
major	0.000000	0.000272
slipped	0.000000	0.000054
thereafter	0.000000	0.000109
number	0.000633	0.000435
goage	0.000000	0.000054
guess	0.000070	0.000000
973	0.000141	0.000000
leverage	0.000070	0.000000
calculations	0.000141	0.000000
relationship	0.000211	0.000109
immediate	0.000000	0.000109
appreciation	0.000141	0.000000
focusing	0.000211	0.000054
unrealistic	0.000141	0.000000
critically	0.000141	0.000000
pennsylvania	0.000000	0.000163
hyde	0.000070	0.000000
basically	0.000000	0.000054
sell	0.000000	0.000435
self	0.000070	0.000163
'stefkatz	0.000070	0.000000
also	0.001969	0.001468
tarrin	0.000000	0.000054
internal	0.000563	0.000054
hgh	0.000000	0.000272
ancillary	0.000000	0.000109
tarrif	0.000141	0.000000
plan	0.001195	0.000000
accepting	0.000000	0.000109
39510	0.000141	0.000000
omaha	0.000000	0.000054
seize	0.000141	0.000000
sometimes	0.000000	0.000054
cover	0.000070	0.000054
ext	0.000211	0.000000
1687	0.000070	0.000000
1689	0.000070	0.000000
microsoft	0.000000	0.000326
wording	0.000000	0.000054
despise	0.000000	0.000054
ugh	0.000000	0.000054
gold	0.000000	0.000761
midwestern	0.000070	0.000000
session	0.000000	0.000054
impact	0.000211	0.000000
indicator	0.000000	0.000054
equity	0.000211	0.000109
to'blow	0.000000	0.000054
hourhelp	0.000000	0.000054
gratis	0.000000	0.000054
closely	0.000352	0.000000
banking	0.000281	0.000000
cre	0.000000	0.000054
river	0.000070	0.000054
insane	0.000000	0.000109
set	0.000492	0.000381
overwhelm	0.000000	0.000054
312	0.000070	0.000000
activists	0.000070	0.000000
sex	0.000000	0.000054
signups	0.000000	0.000054
see	0.000492	0.001468
emai	0.000000	0.000054
sen	0.000070	0.000000
guinea	0.000000	0.000054
currently	0.000844	0.000218
with'center	0.000000	0.000054
rita	0.000211	0.000000
available	0.000984	0.000489
targeted	0.000000	0.000598
skilling	0.000352	0.000000
'gary	0.000070	0.000000
legislature	0.000633	0.000000
prospects	0.000070	0.000000
last	0.000774	0.000381
pdx	0.000070	0.000000
barely	0.000000	0.000054
connection	0.000000	0.000163
scams	0.000000	0.000054
whole	0.000000	0.000109
healing	0.000000	0.000054
loan	0.000000	0.000218
community	0.000070	0.001196
worthless	0.000000	0.000054
publishing	0.000000	0.000109
monthly	0.000000	0.000109
thimble	0.000000	0.000054
geoffrey	0.000000	0.000054
xan	0.000000	0.000109
firm	0.000211	0.000109
champion	0.000000	0.000163
niles	0.000211	0.000000
what's	0.000000	0.000163
nrg	0.000070	0.000000
bmlm	0.000000	0.000218
fund	0.000070	0.000163
nrw	0.000000	0.000054
crenshaw	0.000914	0.000000
straight	0.000281	0.000000
expanded	0.000070	0.000000
receive	0.000141	0.000489
cagey	0.000000	0.000054
evaluating	0.000000	0.000054
error	0.000141	0.000326
scheduled	0.000211	0.000000
pound	0.000000	0.000109
triple	0.000000	0.000054
barney	0.000211	0.000000
878	0.000070	0.000000
877	0.000000	0.000163
shorter	0.000000	0.000054
rules	0.000000	0.000054
headachesmerle	0.000000	0.000054
comprehensive	0.000000	0.000054
stacy	0.000000	0.000054
levels	0.000000	0.000109
nickname	0.000000	0.000054
recent	0.000141	0.000054
early	0.000422	0.000109
makes	0.000000	0.000272
person	0.000141	0.000707
leone	0.000000	0.000272
buka	0.000000	0.000109
emerging	0.000141	0.000000
readers	0.000000	0.000109
recipient	0.000141	0.000000
advertisements	0.000000	0.000054
andorra	0.000000	0.000054
dycmpf	0.000000	0.000054
parents	0.000070	0.000000
rear	0.000000	0.000054
sydney	0.000070	0.000054
instructs	0.000000	0.000054
submissions	0.000000	0.000218
australia	0.000211	0.000381
format	0.000000	0.000163
couple	0.000000	0.000109
wives	0.000000	0.000054
ozarka	0.000070	0.000000
baskets	0.000352	0.000000
herewe	0.000000	0.000054
projects	0.000141	0.000000
formal	0.000070	0.000000
d	0.000914	0.000707
afirst	0.000000	0.000054
continue	0.000774	0.000218
ivan	0.000000	0.000109
methods	0.000000	0.000054
senate	0.000000	0.000109
spring	0.000000	0.000054
mighty	0.000000	0.000054
436425795822	0.000000	0.000054
sight	0.000000	0.000054
son's	0.000000	0.000054
bd	0.000000	0.000326
be	0.007524	0.006090
bc	0.000070	0.000000
china's	0.000000	0.000054
agreement	0.000844	0.000218
bp	0.000211	0.000000
concealed	0.000000	0.000109
br	0.000141	0.000000
bs	0.000000	0.000109
carol	0.000000	0.000054
by	0.004641	0.004133
anything	0.000281	0.000381
ivernia	0.000000	0.000109
computational	0.000000	0.000054
intl	0.000141	0.000000
into	0.000844	0.001251
servers	0.000000	0.000109
appropriate	0.000211	0.000000
spam	0.000000	0.000381
spending	0.000000	0.000054
textual	0.000000	0.000054
custom	0.000000	0.000054
atop	0.000000	0.000054
link	0.000070	0.000272
pacific	0.000070	0.000109
line	0.000352	0.000870
uz	0.000000	0.000054
up	0.001406	0.001468
us	0.000633	0.002066
ur	0.000000	0.000054
un	0.000000	0.000054
verification	0.000000	0.000109
uk	0.000000	0.000218
faded	0.000000	0.000054
steeves	0.000000	0.000109
supervisor	0.000281	0.000000
armstrong	0.000141	0.000000
defined	0.000000	0.000054
m	0.000774	0.000816
influence	0.000070	0.000054
char	0.000000	0.000109
uranium	0.000000	0.000054
carrera	0.000070	0.000000
energetic	0.000070	0.000000
ativan	0.000000	0.000054
sides	0.000000	0.000054
ago	0.000000	0.000054
land	0.000000	0.000054
valuables	0.000000	0.000109
mailing	0.000000	0.000163
age	0.000000	0.000272
walked	0.000000	0.000054
summit	0.000070	0.000000
hello	0.000211	0.000163
scratch	0.000000	0.000054
results	0.000070	0.000272
krgp	0.000141	0.000000
existing	0.000211	0.000109
baby	0.000000	0.000109
transistion	0.000352	0.000000
seemed	0.000070	0.000054
concerned	0.000070	0.000000
02	0.001336	0.000000
verypowerful	0.000000	0.000054
young	0.000000	0.000109
send	0.000211	0.001088
sent	0.000492	0.000489
uploaded	0.000000	0.000054
continues	0.000141	0.000054
stocker	0.000000	0.000054
7517_bybtb	0.000000	0.000054
continued	0.000070	0.000109
